timeframe,symbol,timestamp,open,high,low,close,volume,signal,signal_reason,trade_outcome,label,tp_price,sl_price,rr_ratio,demand_zone_strength,demand_zone_fresh,demand_zone_touches,supply_zone_strength,supply_zone_fresh,supply_zone_touches,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,htf_1h_bias,htf_4h_bias,htf_aligned,candle_size_atr,body_size_atr,wick_upper_atr,wick_lower_atr,hour,month,day_of_week_int,spread_norm
15min,USTECm,2024-06-27 16:00:00,19768.74,19804.59,19760.46,19799.92,956.0,0,,0,0,,,,0.7288742340744043,1.0,0.0,0.7732759837533268,0.0,2.0,0.0,0.17953027959243867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.77829911163215,52.482057932249354,0.5214709489950229,1.0,1.0,1.0,1.0,0.5566387340069426,4.073822501459131,0.956526089349142,0.7288742340744825,-0.17953027959243867,-1.1914919727638622,1.0,1.0,1.0,1.0315978175018254,0.7288742340744825,0.10916750074175219,0.1935560826855906,16,6,3,0.0
15min,USTECm,2024-06-27 16:15:00,19800.43,19816.92,19799.15,19812.94,883.0,0,,0,0,,,,0.7288742340744043,0.0,1.0,2.29421251036427,0.0,10.0,0.3300894043874666,0.25808833614933896,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39.44385923008077,56.03150793906741,0.5790346767773563,1.0,1.0,1.0,1.0,0.6154320650362203,4.342000010962003,0.8667484662576687,0.3171596350911727,0.35848419186163044,-0.5838678174380888,1.0,1.0,1.0,0.4505137262645994,0.3171596350911727,0.10090290548863846,0.032451185684788254,16,6,3,0.0
15min,USTECm,2024-06-27 16:30:00,19811.99,19831.45,19809.76,19829.26,835.0,0,,0,0,,,,0.7288742340744043,0.0,2.0,0.6637297597603499,0.0,2.0,0.7913330315211105,0.7829719804042155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,37.07667799940364,60.31846363600044,0.6508286103213793,1.0,1.0,1.0,1.0,0.6899282468512111,4.545713739463742,0.8084817970565453,0.46579146061245774,1.5683713627454199,-1.5842843310003771,1.0,1.0,1.0,0.5850038668606954,0.46579146061245774,0.05906678047141184,0.06014562577682575,16,6,3,0.0
15min,USTECm,2024-06-27 16:45:00,19829.61,19836.62,19805.96,19807.87,824.0,0,,0,0,,,,0.7288742340744043,0.0,2.0,0.6002022974475393,1.0,0.0,0.21948520076853828,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.22112093281647,52.56738202457075,0.6616177396618997,1.0,1.0,1.0,1.0,0.5478285406460808,4.502992896236886,0.7868601986249045,0.600202297447495,1.7967417441527986,-1.3920055122954846,1.0,1.0,1.0,0.8464674535299079,0.600202297447495,0.19353349149525945,0.05273166458715343,16,6,3,0.0
15min,USTECm,2024-06-27 17:00:00,19807.59,19829.63,19807.59,19817.26,888.0,0,,0,0,,,,0.7288742340744043,0.0,2.0,2.29421251036427,0.0,10.0,0.5050930976801763,0.1706946685355307,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,34.330304808441056,55.46609698478488,0.7065698800262873,1.0,1.0,1.0,1.0,0.5888523461030394,4.593604172190301,0.8345472487195151,0.28167533186662425,1.422649763016129,-0.749192299442596,1.0,1.0,1.0,0.6419983779049016,0.28167533186662425,0.3603230460382773,0.0,17,6,3,0.0
15min,USTECm,2024-06-27 17:15:00,19816.41,19833.25,19802.27,19831.14,838.0,0,,0,0,,,,0.7288742340744043,0.0,2.0,0.6637297597603499,0.0,2.0,0.9213897668157376,0.8012726511546343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.88359750064886,59.669787258176235,0.7436571532844257,1.0,1.0,1.0,1.0,0.6577761198225447,4.404021836235483,0.7780511582563484,0.4347236151568004,0.9213897668157376,0.6947314257156457,1.0,1.0,1.0,0.9143066936563257,0.4347236151568004,0.06227201819286143,0.4173110603066638,17,6,3,0.0
15min,USTECm,2024-06-27 17:30:00,19832.13,19842.23,19819.91,19827.15,792.0,0,,0,0,,,,0.7288742340744043,0.0,2.0,0.6637297597603499,0.0,2.0,0.8419448840100263,0.9628411196499687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.34178450056231,57.85829323526859,0.7945805220906378,1.0,1.0,1.0,1.0,0.6141874077005652,4.493335978094606,0.7413647851727043,0.15398037173593238,0.4393696952546234,0.8765750077738993,1.0,1.0,1.0,0.690128895009239,0.15398037173593238,0.31228950894235274,0.22385901433095387,17,6,3,0.0
15min,USTECm,2024-06-27 17:45:00,19826.5,19837.66,19810.5,19810.52,784.0,0,,0,0,,,,0.7288742340744043,0.0,2.0,2.29421251036427,0.0,11.0,0.3349038015160829,0.3980931980284234,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.65087990048732,50.48721396202537,0.7932002356819886,1.0,1.0,1.0,1.0,0.489392641814679,4.5065677642330595,0.7308660389670923,0.5048832781345192,-0.5920846453216433,1.2451470582779303,1.0,1.0,1.0,0.8581120046391452,0.5048832781345192,0.35259683253950147,0.0006318939651245546,17,6,3,0.0
15min,USTECm,2024-06-27 18:00:00,19810.75,19811.9,19770.38,19790.62,1138.0,-1,supply rr=1.73,-1,0,19725.32,19828.383381290212,1.729188376913764,1.9186875863286923,0.0,5.0,0.6106150080977438,1.0,0.0,3.96156582501542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,32.9667625804224,42.93483171616462,0.7092501392297472,0.0,1.0,1.0,1.0,0.3388783911632596,4.214785804579564,1.037942356804086,0.6106150080977129,-0.5232542915889492,1.450855232852084,1.0,1.0,1.0,1.25945032966801,0.6106150080977129,0.034883619439263276,0.6139517021310337,18,6,3,0.0
15min,USTECm,2024-06-27 18:15:00,19791.53,19797.85,19772.66,19786.42,954.0,0,,0,0,,,,1.9186875863286923,0.0,5.0,0.6106150080977438,0.0,1.0,3.958676813026544,0.13153831182527415,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,31.92986090303257,41.42573558236558,0.67524847122058,0.0,1.0,1.0,1.0,0.2964868836071193,4.228514120975672,0.8605836453024222,0.16003827938738915,-0.9658670325454217,0.5637356221082201,1.0,1.0,1.0,0.7889166844947814,0.16003827938738915,0.19793384065133063,0.4309445644560616,18,6,3,0.0
15min,USTECm,2024-06-27 18:30:00,19785.53,19801.21,19777.9,19781.49,861.0,0,,0,0,,,,1.9186875863286923,0.0,5.0,0.6106150080977438,0.0,2.0,3.9463237443020187,0.29661591986059727,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,30.78054611596125,39.5432773955717,0.6374426912129854,0.0,1.0,1.0,1.0,0.2828511866374296,4.329395156983348,0.8078817733990148,0.131251732337038,-1.613031809538032,-0.5987548086562303,1.0,1.0,1.0,0.7572965051426621,0.131251732337038,0.509412664119989,0.11663210868563523,18,6,3,0.0
15min,USTECm,2024-06-27 18:45:00,19780.94,19822.2,19779.73,19819.88,865.0,0,,0,0,,,,1.2041136542139805,1.0,0.0,2.29421251036427,0.0,12.0,0.0,0.10018819310864434,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,32.339139967166574,57.070985379742176,0.6188185970287601,1.0,1.0,1.0,1.0,0.578042392197883,4.064071278866862,0.8398058252427184,1.2041136542139084,-0.2248049888581315,0.2146006358563772,1.0,1.0,1.0,1.3132693090514815,1.2041136542139084,0.07173969383092624,0.037415961006646875,18,6,3,0.0
15min,USTECm,2024-06-27 19:00:00,19820.62,19833.13,19809.26,19832.02,797.0,0,,0,0,,,,1.2041136542139805,0.0,1.0,0.6637297597603499,0.0,2.0,0.3889788725004559,0.8417195206414856,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.209921304878044,61.177834665041686,0.6715017878043472,1.0,1.0,1.0,1.0,0.7263495679460479,3.5666398384466387,0.7984771827881582,0.36526846346832037,0.6888835056639375,0.08843341747134284,1.0,1.0,1.0,0.7648208967534043,0.36526846346832037,0.0355656135482312,0.3639868197368526,19,6,3,0.0
15min,USTECm,2024-06-27 19:15:00,19832.28,19837.26,19812.02,19828.67,798.0,0,,0,0,,,,1.2041136542139805,0.0,2.0,0.6637297597603499,0.0,2.0,0.289012287477485,0.9738957855616104,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,30.4139317975607,59.36943350346971,0.7073547061271683,1.0,1.0,1.0,1.0,0.7273738471845422,3.3732288924721137,0.8180420297283444,0.1186956038446017,1.251071392323271,0.6838971080242741,1.0,1.0,1.0,0.8298828368525615,0.1186956038446017,0.16374074990197135,0.5474464831059884,19,6,3,0.0
15min,USTECm,2024-06-27 19:30:00,19827.79,19829.01,19811.04,19812.5,809.0,-1,supply rr=2.47,-1,0,19736.260000000002,19843.38737044561,2.4683227772416627,1.9186875863286923,0.0,5.0,0.531738402993925,1.0,0.0,5.302777742871735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.754740891218944,50.97699734089979,0.7306780164435587,1.0,1.0,1.0,1.0,0.5898416761254619,3.3603340448358887,0.8463228371168533,0.5317384029938946,0.9069808731250295,-0.16553792009483895,1.0,1.0,1.0,0.6249404252321966,0.5317384029938946,0.04242778624280912,0.05077423599549288,19,6,3,0.0
15min,USTECm,2024-06-27 19:45:00,19812.31,19823.21,19777.49,19822.17,1126.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.29421251036427,0.0,12.0,0.07383101459069419,0.030628586838994706,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.01677543905609,55.33380566316302,0.6782294862556214,1.0,1.0,1.0,1.0,0.6798672847578443,3.158775019191271,1.1956464029731881,0.3178924907707963,1.3115483290623662,-0.28919834099537656,1.0,1.0,1.0,1.4740410423976478,0.3178924907707963,0.033530242434242206,1.1226183091926094,19,6,3,0.0
15min,USTECm,2024-06-27 20:00:00,19823.43,19855.8,19822.46,19846.87,810.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,0.6637297597603499,0.0,2.0,0.860507676342671,0.36409772744852437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,31.365205380515416,64.60488434683884,0.7130292517550973,1.0,1.0,1.0,1.0,0.880918177234069,3.3411795932084045,0.877430536749174,0.747324932696322,0.860507676342671,0.6287221703400009,1.0,1.0,1.0,1.0629613163863216,0.747324932696322,0.2847103945809793,0.03092598910902015,20,6,3,0.0
15min,USTECm,2024-06-27 20:15:00,19845.87,19852.0,19842.13,19847.93,455.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,0.6637297597603499,0.0,2.0,0.9842389139608415,0.3635192566358344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,28.49917799644656,64.96497394761695,0.8243891181338594,1.0,1.0,1.0,1.0,0.85303510195307,3.691206050414541,0.5125028159495382,0.07228278655113676,0.5582617155478521,1.3126694392611726,1.0,1.0,1.0,0.34632577828141736,0.07228278655113676,0.14281113653549837,0.13123185519478228,20,6,3,0.0
15min,USTECm,2024-06-27 20:30:00,19847.84,19848.2,19841.72,19842.22,330.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,0.6637297597603499,0.0,2.0,0.8739095046089271,0.6286358880512585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.563287596920294,61.101338704891845,0.9415515891738301,1.0,1.0,1.0,1.0,0.8037238841208583,3.4075068575250187,0.39325507954477745,0.21984652712185043,0.530057018238739,2.018519715211381,1.0,1.0,1.0,0.25348852237537206,0.21984652712185043,0.014082695687520668,0.01955929956600093,20,6,3,0.0
15min,USTECm,2024-06-27 20:45:00,19842.41,19845.76,19840.88,19844.03,325.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,0.6637297597603499,0.0,2.0,1.058954337518211,0.6252873231061372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.805515917330574,61.929464307196945,1.0778213819090956,1.0,1.0,1.0,1.0,0.8126851203336597,3.4337662569675764,0.4045307443365696,0.07103544624346407,1.3825602592940365,2.5261432457321025,1.0,1.0,1.0,0.21398331954821273,0.07103544624346407,0.07585884074147706,0.06708903256327162,20,6,3,0.0
15min,USTECm,2024-06-27 22:00:00,19844.76,19849.75,19839.41,19846.63,259.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,0.6637297597603499,0.0,2.0,1.2651673985614424,0.5514710978402331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.143447128353184,63.227040357926825,1.186109031699463,1.0,1.0,1.0,1.0,0.8109909206624969,3.764094106103766,0.33699824344544926,0.08844347795551019,1.1568596100492106,3.0808599754127712,1.0,1.0,1.0,0.48904040751870337,0.08844347795551019,0.1475634498509047,0.2530334797122885,22,6,3,0.0
15min,USTECm,2024-06-27 22:15:00,19846.89,19859.24,19845.31,19858.82,232.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,1.9294751389917413,2.918492185069856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,20.181654177906132,68.95181411014613,1.2932896759837627,1.0,1.0,1.0,1.0,0.9047551938727093,4.241409239890426,0.31521739130434784,0.5911309298452041,0.5921219288894064,1.9294751389917413,1.0,1.0,1.0,0.6902308342618351,0.5911309298452041,0.020810979927492514,0.07828892448913852,22,6,3,0.0
15min,USTECm,2024-06-27 22:30:00,19858.73,19864.47,19858.73,19864.21,265.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,2.4282294302636567,2.93107504654678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,18.256100287518862,71.23639249177188,1.4895767540652438,1.0,1.0,1.0,1.0,0.9127911784453889,5.080840990765011,0.3745583038869258,0.30017363586387114,0.8917567138436994,1.7632462296455509,1.0,1.0,1.0,0.3144154507041278,0.30017363586387114,0.01424181484025666,0.0,22,6,3,0.0
15min,USTECm,2024-06-27 22:45:00,19864.32,19866.95,19859.57,19860.94,237.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,2.4431818044953473,3.3785646093341386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.805953582516484,67.7468703038356,1.6577071110089125,1.0,1.0,1.0,1.0,0.8366394424750024,5.720765711861088,0.349480203494802,0.2011192035848695,1.1138909737006686,1.920152869728943,1.0,1.0,1.0,0.43913009540128317,0.2011192035848695,0.15649216136929195,0.08151873044712167,22,6,3,0.0
15min,USTECm,2024-06-27 23:00:00,19860.98,19867.39,19860.98,19865.59,179.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,2.96334045657094,3.3795436009855404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.425159771514384,70.1463372689173,1.853744014961443,1.0,1.0,1.0,1.0,0.8427304318626028,6.544571359721211,0.27851252528395826,0.2988623825156923,1.3977164787502638,3.441779585196995,1.0,1.0,1.0,0.41555485291227495,0.2988623825156923,0.11669247039658266,0.0,23,6,3,0.0
15min,USTECm,2024-06-27 23:15:00,19865.77,19872.2,19865.31,19871.85,185.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,3.637537363696018,3.2105799282808127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,14.287138468645722,73.23888495012712,2.0631899305476264,1.0,1.0,1.0,1.0,0.8616040034078555,7.5147787959869845,0.3032538316531432,0.42555757497157676,1.7652240198654792,3.4772533428598775,1.0,1.0,1.0,0.48225192295298747,0.42555757497157676,0.02449755776974537,0.03219679021166535,23,6,3,0.0
15min,USTECm,2024-06-27 23:30:00,19871.4,19874.76,19870.31,19871.26,227.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,3.959764231075768,3.5805886760568413,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,12.975520006159238,72.42301494331484,2.3198547252232276,1.0,1.0,1.0,1.0,0.8203639427085212,8.667058991773564,0.3901684427638364,0.010789548313558502,0.9587284358618116,1.8796934526263254,1.0,1.0,1.0,0.34295349996668095,0.010789548313558502,0.25894915952540404,0.07321479212771839,23,6,3,0.0
15min,USTECm,2024-06-27 23:45:00,19871.32,19873.9,19869.17,19873.88,260.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,4.546940591784301,3.691442139700452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.876117338671767,73.91208717571328,2.583194239291131,1.0,1.0,1.0,1.0,0.8085602832783472,9.682089808409884,0.46796256299496036,0.21555866509199648,0.8142391763437554,2.1850575621630726,1.0,1.0,1.0,0.39827831479888415,0.21555866509199648,0.0016840520710312225,0.18103559763585642,23,6,3,0.0
15min,USTECm,2024-06-28 00:00:00,19873.83,19879.0,19871.41,19873.34,419.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,4.729033699277318,3.925823336586899,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,11.304635026848885,72.9749926165346,2.7453393779714665,1.0,1.0,1.0,1.0,0.7807429864300587,9.706030544188783,0.8063119407293371,0.043345052612157195,1.0968952089608415,2.752853137327118,1.0,1.0,1.0,0.6714060190332104,0.043345052612157195,0.457334534703781,0.17072643171727223,0,6,4,0.0
15min,USTECm,2024-06-28 00:15:00,19873.27,19881.15,19871.95,19881.06,345.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,2.3098742541727413,0.0,1.0,5.549701154385335,3.325466562925215,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,11.024017023269131,77.64941801863529,2.8720702190195175,1.0,1.0,1.0,1.0,0.8336106671434322,9.188277279144895,0.705233033524121,0.7066389668627258,1.4032997198160706,3.3590296460755433,1.0,1.0,1.0,0.8345415269752344,0.7066389668627258,0.008163993198670772,0.119738566913838,0,6,4,0.0
15min,USTECm,2024-06-28 00:30:00,19880.88,19882.17,19873.67,19873.82,325.0,-1,supply rr=1.97,-1,0,19846.85,19887.51374071008,1.9695129746502251,1.2041136542139805,0.0,3.0,0.6605859437266062,1.0,0.0,5.047026317932813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.68748142016658,65.4072704457731,2.964465358334084,1.0,1.0,1.0,1.0,0.7650113856791808,7.744754087795844,0.7028546712802769,0.6605859437264836,0.1843278058274705,2.5440979900739693,1.0,1.0,1.0,0.7953230200672962,0.6605859437264836,0.12070196422197789,0.014035112118834637,0,6,4,0.0
15min,USTECm,2024-06-28 00:45:00,19873.75,19873.75,19861.57,19862.63,402.0,-1,supply rr=1.29,-1,0,19841.255,19879.197908615406,1.2901447307673632,1.2041136542139805,0.0,3.0,1.020575122034353,1.0,0.0,3.9235239628572476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,10.895817230811037,51.0530264332246,2.8410564233997992,1.0,1.0,1.0,1.0,0.6110463255242011,7.114399620736764,0.9151963574274331,1.0205751220344466,-0.7920470596362051,0.34967546897055557,1.0,1.0,1.0,1.1178601606456438,1.0205751220344466,0.0,0.09728503861119725,0,6,4,0.0
15min,USTECm,2024-06-28 01:00:00,19862.54,19868.85,19861.7,19865.17,404.0,0,,0,0,,,,1.2041136542139805,0.0,3.0,0.6605859437266062,0.0,1.0,4.356326151207743,0.8320207818051584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.396374933369275,53.71350712489402,2.9193170991208794,1.0,1.0,1.0,1.0,0.6261520751702029,7.236236646126219,0.9628217349857006,0.2529727926181732,-0.8377920242224289,0.0923398786742302,1.0,1.0,1.0,0.6877397213764025,0.2529727926181732,0.3539695349182044,0.0807973938400249,1,6,4,0.0
15min,USTECm,2024-06-28 01:15:00,19865.18,19884.81,19863.53,19880.03,438.0,0,,0,0,,,,1.2534263546503828,1.0,0.0,2.3098742541727413,0.0,1.0,0.0,3.181255172173769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.847524942253703,66.13802513164073,2.57802916499822,1.0,1.0,1.0,1.0,0.795504981566984,6.221789082118261,1.090637450199203,1.2534263546505056,0.5646749032060768,1.6113070107931537,1.0,1.0,1.0,1.796155745923418,1.2534263546505056,0.4034597963117453,0.13926959496116728,1,6,4,0.0
15min,USTECm,2024-06-28 01:30:00,19879.82,19909.77,19878.05,19899.02,597.0,0,,0,0,,,,1.3243947464030483,1.0,0.0,2.3098742541727413,0.0,1.0,0.0,1.289905299882137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,14.497188283286697,75.74015155653765,2.1839258399537984,1.0,1.0,1.0,1.0,1.0284923930908494,4.757001724368244,1.526854219948849,1.3243947464029981,1.2388609190310775,2.3059643943881567,1.0,1.0,1.0,2.1880104872866197,1.3243947464029981,0.7415231001995953,0.1220926406840264,1,6,4,0.0
15min,USTECm,2024-06-28 01:45:00,19898.92,19912.49,19897.86,19907.48,548.0,0,,0,0,,,,1.3243947464030483,0.0,1.0,2.3098742541727413,0.0,1.0,0.5828494879656144,0.7054821225495793,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.51489651218194,78.82647605473372,2.2726944285003605,1.0,1.0,1.0,1.0,1.0882604742300126,4.759713071444463,1.5133940900303782,0.5897389618186968,2.3189968989272485,2.4547195338318653,1.0,1.0,1.0,1.0079300246971419,0.5897389618186968,0.3451626400364101,0.07302842284203488,1,6,4,0.0
15min,USTECm,2024-06-28 02:00:00,19908.18,19915.99,19906.3,19911.61,447.0,0,,0,0,,,,1.3243947464030483,0.0,2.0,2.3098742541727413,0.0,1.0,0.907611299037687,0.440469025982584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.87157697722466,80.24232504194842,2.4690596301639736,1.0,1.0,1.0,1.0,1.0385106739280547,5.5601128513270766,1.2996075010902748,0.24726820934862834,3.5309611935556,2.9088257280518053,1.0,1.0,1.0,0.6985507138741133,0.24726820934862834,0.3157535734539335,0.13552893107155137,2,6,4,0.0
15min,USTECm,2024-06-28 02:15:00,19911.52,19915.83,19910.49,19913.67,367.0,0,,0,0,,,,1.3243947464030483,0.0,2.0,2.3098742541727413,0.0,1.0,1.150460310768959,0.31804534188521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.73403338026139,80.97451635389855,2.7747784696824844,1.0,1.0,1.0,1.0,0.9833498526205366,6.5486669063365746,1.0808422912678546,0.16883888519820003,3.80869113121521,3.1246973218771688,1.0,1.0,1.0,0.41934867300390144,0.16883888519820003,0.16962418233865678,0.08088560546704467,2,6,4,0.0
15min,USTECm,2024-06-28 02:30:00,19913.8,19918.35,19900.82,19907.24,392.0,0,,0,0,,,,1.3243947464030483,0.0,2.0,2.3098742541727413,0.0,1.0,0.614648574178363,0.7836395446944117,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.373495596226384,71.43955116998288,2.6757816285005056,1.0,1.0,1.0,1.0,0.8680078922125792,6.222833866476962,1.1440245148110317,0.49052246309117886,2.0346213751085873,2.534864557742634,1.0,1.0,1.0,1.3108016429860314,0.49052246309117886,0.3402251840037902,0.4800539958910623,2,6,4,0.0
15min,USTECm,2024-06-28 02:45:00,19907.59,19912.49,19907.44,19911.33,265.0,0,,0,0,,,,1.3243947464030483,0.0,2.0,2.3098742541727413,0.0,2.0,1.0015977681194614,0.5199195563186104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.290362850062866,73.71149157957944,2.9512219403454023,1.0,1.0,1.0,1.0,0.8786346288114026,6.73699713225217,0.78021492713087,0.30430346488760257,1.0015977681194614,2.462905316082316,1.0,1.0,1.0,0.4108910421610676,0.30430346488760257,0.09438289285283928,0.012204684420625769,2,6,4,0.0
15min,USTECm,2024-06-28 03:00:00,19911.33,19914.33,19910.56,19912.33,242.0,0,,0,0,,,,1.3243947464030483,0.0,2.0,2.3098742541727413,0.0,2.0,1.193260243445174,0.4832210903206732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.154314470054542,74.28850229971009,3.28263228521438,1.0,1.0,1.0,1.0,0.85726654038939,7.293736011671078,0.7142857142857143,0.08965140822276908,0.43480932988062576,3.45247573065902,1.0,1.0,1.0,0.33798580899983943,0.08965140822276908,0.17930281644553817,0.0690315843315322,3,6,4,0.0
15min,USTECm,2024-06-28 03:15:00,19912.25,19915.15,19910.63,19913.58,249.0,0,,0,0,,,,1.3243947464030483,0.0,2.0,2.3098742541727413,0.0,2.0,1.4177575210028042,0.40312610830702306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.269739207380661,75.07748542533741,3.5879932612143075,1.0,1.0,1.0,1.0,0.8353355252759878,8.007994889504788,0.7331076107757987,0.1295066966300522,0.19182570854237113,4.961177588948311,1.0,1.0,1.0,0.4401280216299518,0.1295066966300522,0.15287632609712928,0.15774499890277036,3,6,4,0.0
15min,USTECm,2024-06-28 03:30:00,19913.37,19913.68,19907.31,19907.31,244.0,0,,0,0,,,,1.3243947464030483,0.0,2.0,0.6215528701072138,1.0,0.0,0.8502761209886676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.74977397972977,63.75459586400649,3.749908300115315,1.0,1.0,1.0,1.0,0.7345582819225953,8.375128686442078,0.7206142941523922,0.6215528701074526,-0.6523228141718647,4.322151476292071,1.0,1.0,1.0,0.6533484789743356,0.6215528701074526,0.031795608866882895,0.0,3,6,4,0.0
